cbsa,effectiveDate,geographicWageIndex,name,imputedFloorWageIndex,reclassifiedWageIndex,ruralFloorWageIndex,size
30620,20220101,0.8291,"Lima, OH",,,,
30700,20220101,0.9903,"Lincoln, NE",,,,
30780,20220101,0.8220,"Little Rock-North Little Rock-Conway, AR",,,,
30860,20220101,0.9417,"Logan, UT-ID",,,,
30980,20220101,0.8618,"Longview, TX",,,,
31020,20220101,1.0954,"Longview, WA",,,,
31084,20220101,1.3046,"Los Angeles-Long Beach-Glendale, CA",,,,
31140,20220101,0.8695,"Louisville/Jefferson County, KY-IN",,,,
31180,20220101,0.8368,"Lubbock, TX",,,,
31340,20220101,0.8863,"Lynchburg, VA",,,,
31420,20220101,0.8869,"Macon-Bibb County, GA",,,,
31460,20220101,0.7650,"Madera, CA",,,,
31540,20220101,1.0294,"Madison, WI",,,,
31700,20220101,0.9538,"Manchester-Nashua, NH",,,,
31740,20220101,0.8538,"Manhattan, KS",,,,
31860,20220101,1.0473,"Mankato, MN",,,,
31900,20220101,0.8887,"Mansfield, OH",,,,
32420,20220101,0.5000,"Mayag�ez, PR",,,,
32580,20220101,0.7855,"McAllen-Edinburg-Mission, TX",,,,
32780,20220101,1.0922,"Medford, OR",,,,
32820,20220101,0.8500,"Memphis, TN-MS-AR",,,,
32900,20220101,1.3349,"Merced, CA",,,,
33124,20220101,0.9415,"Miami-Miami Beach-Kendall, FL",,,,
33140,20220101,0.9344,"Michigan City-La Porte, IN",,,,
33220,20220101,0.8779,"Midland, MI",,,,
33260,20220101,0.8366,"Midland, TX",,,,
33340,20220101,0.9697,"Milwaukee-Waukesha, WI",,,,
33460,20220101,1.0959,"Minneapolis-St. Paul-Bloomington, MN-WI",,,,
33540,20220101,0.9265,"Missoula, MT",,,,
33660,20220101,0.7549,"Mobile, AL",,,,
33700,20220101,1.3467,"Modesto, CA",,,,
33740,20220101,0.7509,"Monroe, LA",,,,
33780,20220101,0.8710,"Monroe, MI",,,,
33860,20220101,0.7240,"Montgomery, AL",,,,
33874,20220101,0.9914,"Montgomery County-Bucks County-Chester County, PA",,,,
34060,20220101,0.7971,"Morgantown, WV",,,,
34100,20220101,0.6847,"Morristown, TN",,,,
34580,20220101,0.9918,"Mount Vernon-Anacortes, WA",,,,
34620,20220101,0.9761,"Muncie, IN",,,,
34740,20220101,0.8882,"Muskegon, MI",,,,
34820,20220101,0.8560,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",,,,
34900,20220101,1.5514,"Napa, CA",,,,
34940,20220101,0.8856,"Naples-Marco Island, FL",,,,
34980,20220101,0.8721,"Nashville-Davidson--Murfreesboro--Franklin, TN",,,,
35004,20220101,1.2844,"Nassau County-Suffolk County, NY",,,,
35084,20220101,1.0890,"Newark, NJ-PA",,,,
35100,20220101,0.8224,"New Bern, NC",,,,
35154,20220101,1.0578,"New Brunswick-Lakewood, NJ",,,,
35300,20220101,1.1389,"New Haven-Milford, CT",,,,
35380,20220101,0.8300,"New Orleans-Metairie, LA",,,,
35614,20220101,1.3388,"New York-Jersey City-White Plains, NY-NJ",,,,
35660,20220101,0.8259,"Niles, MI",,,,
35840,20220101,0.9319,"North Port-Sarasota-Bradenton, FL",,,,
35980,20220101,1.0954,"Norwich-New London, CT",,,,
36084,20220101,1.8181,"Oakland-Berkeley-Livermore, CA",,,,
36100,20220101,0.8734,"Ocala, FL",,,,
36140,20220101,1.0709,"Ocean City, NJ",,,,
36220,20220101,0.8773,"Odessa, TX",,,,
36260,20220101,0.9181,"Ogden-Clearfield, UT",,,,
36420,20220101,0.8783,"Oklahoma City, OK",,,,
36500,20220101,1.1490,"Olympia-Lacey-Tumwater, WA",,,,
36540,20220101,0.9538,"Omaha-Council Bluffs, NE-IA",,,,
36740,20220101,0.9003,"Orlando-Kissimmee-Sanford, FL",,,,
36780,20220101,0.9473,"Oshkosh-Neenah, WI",,,,
36980,20220101,0.8446,"Owensboro, KY",,,,
37100,20220101,1.3884,"Oxnard-Thousand Oaks-Ventura, CA",,,,
37340,20220101,0.8921,"Palm Bay-Melbourne-Titusville, FL",,,,
37460,20220101,0.8932,"Panama City, FL",,,,
