code,effectiveDate,weight,threshold
2KC11,20260101,1.3588,3
2KC21,20260101,1.4156,3
2KC31,20260101,1.5578,3
3KC11,20260101,0.8221,2
3KC21,20260101,0.8788,2
3KC31,20260101,1.0211,2
4KC11,20260101,1.2903,3
4KC21,20260101,1.3471,3
4KC31,20260101,1.4893,3
1KA11,20260101,0.9153,2
1KA21,20260101,0.9720,2
1KA31,20260101,1.1142,2
2KA11,20260101,1.1195,3
2KA21,20260101,1.1763,3
2KA31,20260101,1.3185,3
3KA11,20260101,0.5828,2
3KA21,20260101,0.6395,2
3KA31,20260101,0.7818,2
4KA11,20260101,1.0510,3
4KA21,20260101,1.1078,3
4KA31,20260101,1.2500,3
1KB11,20260101,1.0053,2
1KB21,20260101,1.0620,2
1KB31,20260101,1.2042,2
2KB11,20260101,1.2095,3
2KB21,20260101,1.2663,3
2KB31,20260101,1.4085,3
3KB11,20260101,0.6728,2
3KB21,20260101,0.7295,2
3KB31,20260101,0.8718,2
4KB11,20260101,1.1410,3
4KB21,20260101,1.1978,3
4KB31,20260101,1.3400,3
1AC11,20260101,1.1021,4
1AC21,20260101,1.1589,3
1AC31,20260101,1.3011,3
2AC11,20260101,1.3064,4
2AC21,20260101,1.3631,4
2AC31,20260101,1.5053,4
3AC11,20260101,0.7696,2
3AC21,20260101,0.8264,2
3AC31,20260101,0.9686,2
4AC11,20260101,1.2379,3
4AC21,20260101,1.2946,3
4AC31,20260101,1.4369,3
1AA11,20260101,0.9148,3
1AA21,20260101,0.9715,3
1AA31,20260101,1.1137,3
2AA11,20260101,1.1190,3
2AA21,20260101,1.1758,3
2AA31,20260101,1.3180,3
3AA11,20260101,0.5823,2
3AA21,20260101,0.6390,2
3AA31,20260101,0.7813,2
4AA11,20260101,1.0505,3
4AA21,20260101,1.1073,3
4AA31,20260101,1.2495,3
1AB11,20260101,1.0031,4
1AB21,20260101,1.0599,4
1AB31,20260101,1.2021,3
2AB11,20260101,1.2074,4
2AB21,20260101,1.2641,4
2AB31,20260101,1.4064,4
3AB11,20260101,0.6707,2
3AB21,20260101,0.7274,2
3AB31,20260101,0.8696,2
4AB11,20260101,1.1389,3
4AB21,20260101,1.1957,3
4AB31,20260101,1.3379,3
1LC11,20260101,1.1134,3
1LC21,20260101,1.1701,3
1LC31,20260101,1.3124,3
2LC11,20260101,1.3176,4
2LC21,20260101,1.3744,4
2LC31,20260101,1.5166,3
3LC11,20260101,0.7809,2
3LC21,20260101,0.8377,2
3LC31,20260101,0.9799,2
4LC11,20260101,1.2492,3
4LC21,20260101,1.3059,3
4LC31,20260101,1.4481,3
1LA11,20260101,0.9067,3
1LA21,20260101,0.9635,3
1LA31,20260101,1.1057,3
2LA11,20260101,1.1110,3
2LA21,20260101,1.1677,3
2LA31,20260101,1.3099,4
3LA11,20260101,0.5742,2
3LA21,20260101,0.6310,2
3LA31,20260101,0.7732,2
4LA11,20260101,1.0425,3
4LA21,20260101,1.0992,3
4LA31,20260101,1.2415,3
1LB11,20260101,1.0090,3
1LB21,20260101,1.0658,3
1LB31,20260101,1.2080,3
2LB11,20260101,1.2133,4
2LB21,20260101,1.2700,4
2LB31,20260101,1.4123,4
3LB11,20260101,0.6766,2
3LB21,20260101,0.7333,2
3LB31,20260101,0.8755,2
4LB11,20260101,1.1448,3
4LB21,20260101,1.2016,3
4LB31,20260101,1.3438,3
1GC11,20260101,1.1481,3
1GC21,20260101,1.2049,3
1GC31,20260101,1.3471,2
2GC11,20260101,1.3524,4
2GC21,20260101,1.4091,4
2GC31,20260101,1.5513,4
3GC11,20260101,0.8156,2
3GC21,20260101,0.8724,2
3GC31,20260101,1.0146,2
4GC11,20260101,1.2839,3
4GC21,20260101,1.3406,3
4GC31,20260101,1.4828,4
1GA11,20260101,0.9063,2
1GA21,20260101,0.9630,2
1GA31,20260101,1.1052,2
2GA11,20260101,1.1105,3
2GA21,20260101,1.1673,3
2GA31,20260101,1.3095,3
3GA11,20260101,0.5738,2
3GA21,20260101,0.6305,2
3GA31,20260101,0.7728,2
4GA11,20260101,1.0420,3
4GA21,20260101,1.0988,3
4GA31,20260101,1.2410,3
1GB11,20260101,1.0121,3
1GB21,20260101,1.0689,3
1GB31,20260101,1.2111,3
2GB11,20260101,1.2164,3
2GB21,20260101,1.2731,4
2GB31,20260101,1.4154,4
3GB11,20260101,0.6797,2
3GB21,20260101,0.7364,2
3GB31,20260101,0.8786,2
4GB11,20260101,1.1479,3
4GB21,20260101,1.2047,3
4GB31,20260101,1.3469,3
1EC11,20260101,1.1600,5
1EC21,20260101,1.2167,4
1EC31,20260101,1.3590,4
2EC11,20260101,1.3642,5
2EC21,20260101,1.4210,5
2EC31,20260101,1.5632,5
3EC11,20260101,0.8275,2
3EC21,20260101,0.8843,2
3EC31,20260101,1.0265,3
4EC11,20260101,1.2958,4
4EC21,20260101,1.3525,4
4EC31,20260101,1.4947,4
1EA11,20260101,0.9406,4
1EA21,20260101,0.9973,4
1EA31,20260101,1.1396,4
2EA11,20260101,1.1448,4
2EA21,20260101,1.2016,5
2EA31,20260101,1.3438,5
3EA11,20260101,0.6081,2
3EA21,20260101,0.6649,2
3EA31,20260101,0.8071,2
4EA11,20260101,1.0764,4
4EA21,20260101,1.1331,4
4EA31,20260101,1.2753,4
1EB11,20260101,1.0265,5
1EB21,20260101,1.0833,4
1EB31,20260101,1.2255,4
2EB11,20260101,1.2308,5
2EB21,20260101,1.2875,5
2EB31,20260101,1.4297,5
3EB11,20260101,0.6940,2
3EB21,20260101,0.7508,2
3EB31,20260101,0.8930,2
4EB11,20260101,1.1623,4
4EB21,20260101,1.2190,4
4EB31,20260101,1.3613,4
1BC11,20260101,1.2766,4
1BC21,20260101,1.3333,4
1BC31,20260101,1.4756,4
2BC11,20260101,1.4808,5
2BC21,20260101,1.5376,4
2BC31,20260101,1.6798,4
3BC11,20260101,0.9441,2
3BC21,20260101,1.0009,3
3BC31,20260101,1.1431,3
4BC11,20260101,1.4124,4
4BC21,20260101,1.4691,4
4BC31,20260101,1.6113,4
1BA11,20260101,1.0310,4
1BA21,20260101,1.0878,4
1BA31,20260101,1.2300,4
2BA11,20260101,1.2353,4
2BA21,20260101,1.2920,4
2BA31,20260101,1.4343,4
3BA11,20260101,0.6986,2
3BA21,20260101,0.7553,2
3BA31,20260101,0.8975,2
4BA11,20260101,1.1668,4
4BA21,20260101,1.2236,3
4BA31,20260101,1.3658,4
1BB11,20260101,1.1318,4
1BB21,20260101,1.1886,4
1BB31,20260101,1.3308,4
2BB11,20260101,1.3361,4
2BB21,20260101,1.3928,4
2BB31,20260101,1.5350,5
3BB11,20260101,0.7993,2
3BB21,20260101,0.8561,2
3BB31,20260101,0.9983,2
4BB11,20260101,1.2676,4
4BB21,20260101,1.3243,4
4BB31,20260101,1.4665,4
1CC11,20260101,1.5526,4
1CC21,20260101,1.6093,4
1CC31,20260101,1.7516,4
2CC11,20260101,1.7568,5
2CC21,20260101,1.8136,4
2CC31,20260101,1.9558,4
3CC11,20260101,1.2201,3
3CC21,20260101,1.2769,3
3CC31,20260101,1.4191,3
4CC11,20260101,1.6884,4
4CC21,20260101,1.7451,4
4CC31,20260101,1.8873,4
1CA11,20260101,1.3373,4
1CA21,20260101,1.3941,4
1CA31,20260101,1.5363,4
2CA11,20260101,1.5416,4
2CA21,20260101,1.5983,4
2CA31,20260101,1.7405,4
3CA11,20260101,1.0048,3
3CA21,20260101,1.0616,3
3CA31,20260101,1.2038,3
4CA11,20260101,1.4731,4
4CA21,20260101,1.5298,4
4CA31,20260101,1.6721,4
1CB11,20260101,1.4173,4
1CB21,20260101,1.4741,4
1CB31,20260101,1.6163,4
2CB11,20260101,1.6215,4
2CB21,20260101,1.6783,4
2CB31,20260101,1.8205,4
3CB11,20260101,1.0848,3
3CB21,20260101,1.1416,3
3CB31,20260101,1.2838,3
4CB11,20260101,1.5531,4
4CB21,20260101,1.6098,4
4CB31,20260101,1.7520,4
