cbsa,effectiveDate,geographicWageIndex,name,imputedFloorWageIndex,reclassifiedWageIndex,ruralFloorWageIndex,size
11640,20230101,0.3427,"Arecibo, PR",,,,
11700,20230101,0.8200,"Asheville, NC",,,,
12020,20230101,0.8800,"Athens-Clarke County, GA",,,,
12060,20230101,0.9494,"Atlanta-Sandy Springs-Roswell, GA",,,,
12100,20230101,1.0854,"Atlantic City-Hammonton, NJ",,,,
12220,20230101,0.6822,"Auburn-Opelika, AL",,,,
12260,20230101,0.8531,"Augusta-Richmond County, GA-SC",,,,
12420,20230101,0.9508,"Austin-Round Rock, TX",,,,
12540,20230101,1.1984,"Bakersfield, CA",,,,
12580,20230101,0.9466,"Baltimore-Columbia-Towson, MD",,,,
12620,20230101,0.9213,"Bangor, ME",,,,
12700,20230101,1.1892,"Barnstable Town, MA",,,,
12940,20230101,0.7880,"Baton Rouge, LA",,,,
12980,20230101,0.9182,"Battle Creek, MI",,,,
13020,20230101,0.9075,"Bay City, MI",,,,
13140,20230101,0.8853,"Beaumont-Port Arthur, TX",,,,
13220,20230101,0.7675,"Beckley, WV",,,,
13380,20230101,1.1777,"Bellingham, WA",,,,
13460,20230101,1.1281,"Bend-Redmond, OR",,,,
13740,20230101,0.9059,"Billings, MT",,,,
13780,20230101,0.8217,"Binghamton, NY",,,,
13820,20230101,0.8046,"Birmingham-Hoover, AL",,,,
13900,20230101,0.8600,"Bismarck, ND",,,,
13980,20230101,0.8588,"Blacksburg-Christiansburg-Radford, VA",,,,
14010,20230101,0.9247,"Bloomington, IL",,,,
14020,20230101,0.9286,"Bloomington, IN",,,,
14100,20230101,0.8944,"Bloomsburg-Berwick, PA",,,,
14260,20230101,0.9326,"Boise City, ID",,,,
14454,20230101,1.1747,"Boston, MA",,,,
14500,20230101,1.0126,"Boulder, CO",,,,
14540,20230101,0.8546,"Bowling Green, KY",,,,
14740,20230101,1.1835,"Bremerton-Silverdale, WA",,,,
14860,20230101,1.1751,"Bridgeport-Stamford-Norwalk, CT",,,,
15180,20230101,0.8154,"Brownsville-Harlingen, TX",,,,
15260,20230101,0.8782,"Brunswick, GA",,,,
15380,20230101,1.0433,"Buffalo-Cheektowaga-Niagara Falls, NY",,,,
15500,20230101,0.8811,"Burlington, NC",,,,
15540,20230101,0.9548,"Burlington-South Burlington, VT",,,,
15680,20230101,0.8847,"California-Lexington Park, MD",,,,
15764,20230101,1.0668,"Cambridge-Newton-Framingham, MA",,,,
15804,20230101,1.0504,"Camden, NJ",,,,
