cbsa,effectiveDate,geographicWageIndex,reclassifiedWageIndex,name,imputedFloorWageIndex,ruralFloorWageIndex,size
46220,20231001,0.8000,0.0000,"Tuscaloosa, AL",,,
46300,20231001,0.8696,0.0000,"Twin Falls, ID",,,
46340,20231001,0.8484,0.0000,"Tyler, TX",,,
46520,20231001,1.3098,0.0000,"Urban Honolulu, HI",,,
46540,20231001,0.8789,0.0000,"Utica-Rome, NY",,,
46660,20231001,0.7842,0.0000,"Valdosta, GA",,,
46700,20231001,1.9686,0.0000,"Vallejo, CA",,,
47020,20231001,0.8152,0.0000,"Victoria, TX",,,
47220,20231001,1.0007,0.0000,"Vineland-Bridgeton, NJ",,,
47260,20231001,0.8712,0.0000,"Virginia Beach-Norfolk-Newport News, VA-NC",,,
47300,20231001,0.9254,0.0000,"Visalia, CA",,,
47380,20231001,0.9172,0.0000,"Waco, TX",,,
47460,20231001,1.0359,0.0000,"Walla Walla, WA",,,
47580,20231001,0.8000,0.0000,"Warner Robins, GA",,,
47664,20231001,0.9008,0.0000,"Warren-Troy-Farmington Hills, MI",,,
47894,20231001,1.0242,0.0000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",,,
47940,20231001,0.8000,0.0000,"Waterloo-Cedar Falls, IA",,,
48060,20231001,0.9000,0.0000,"Watertown-Fort Drum, NY",,,
48140,20231001,0.8599,0.0000,"Wausau-Weston, WI",,,
48260,20231001,0.8000,0.0000,"Weirton-Steubenville, WV-OH",,,
48300,20231001,0.9550,0.0000,"Wenatchee, WA",,,
48424,20231001,0.9036,0.0000,"West Palm Beach-Boca Raton-Boynton Beach, FL",,,
48540,20231001,0.7775,0.0000,"Wheeling, WV-OH",,,
48620,20231001,0.8234,0.0000,"Wichita, KS",,,
48660,20231001,0.8835,0.0000,"Wichita Falls, TX",,,
48700,20231001,0.8518,0.0000,"Williamsport, PA",,,
48864,20231001,1.0530,0.0000,"Wilmington, DE-MD-NJ",,,
48900,20231001,0.8623,0.0000,"Wilmington, NC",,,
49020,20231001,0.8738,0.0000,"Winchester, VA-WV",,,
49180,20231001,0.9571,0.0000,"Winston-Salem, NC",,,
49340,20231001,1.0734,0.0000,"Worcester, MA-CT",,,
49420,20231001,0.9220,0.0000,"Yakima, WA",,,
49500,20231001,0.3588,0.0000,"Yauco, PR",,,
49620,20231001,0.9811,0.0000,"York-Hanover, PA",,,
49660,20231001,0.8000,0.0000,"Youngstown-Warren-Boardman, OH-PA",,,
49700,20231001,1.5063,0.0000,"Yuba City, CA",,,
49740,20231001,0.9903,0.0000,"Yuma, AZ",,,
