cbsa,effectiveDate,geographicWageIndex,reclassifiedWageIndex,name,imputedFloorWageIndex,ruralFloorWageIndex,size
12940,20241001,0.8375,0.0000,"Baton Rouge, LA",,,
12980,20241001,0.8988,0.0000,"Battle Creek, MI",,,
13020,20241001,0.8835,0.0000,"Bay City, MI",,,
13140,20241001,0.8939,0.0000,"Beaumont-Port Arthur, TX",,,
13220,20241001,0.9131,0.0000,"Beckley, WV",,,
13380,20241001,1.2748,0.0000,"Bellingham, WA",,,
13460,20241001,1.1521,0.0000,"Bend, OR",,,
13740,20241001,0.9268,0.0000,"Billings, MT",,,
13780,20241001,0.8043,0.0000,"Binghamton, NY",,,
13820,20241001,0.8025,0.0000,"Birmingham, AL",,,
13900,20241001,0.8982,0.0000,"Bismarck, ND",,,
13980,20241001,0.8346,0.0000,"Blacksburg-Christiansburg-Radford, VA",,,
14010,20241001,0.8644,0.0000,"Bloomington, IL",,,
14020,20241001,0.9368,0.0000,"Bloomington, IN",,,
14260,20241001,0.8886,0.0000,"Boise City, ID",,,
14454,20241001,1.1301,0.0000,"Boston, MA",,,
14500,20241001,1.0229,0.0000,"Boulder, CO",,,
14540,20241001,0.8890,0.0000,"Bowling Green, KY",,,
14580,20241001,0.9620,0.0000,"Bozeman, MT",,,
14740,20241001,1.3037,0.0000,"Bremerton-Silverdale-Port Orchard, WA",,,
14860,20241001,1.1277,0.0000,"Bridgeport-Stamford-Danbury, CT",,,
15180,20241001,0.8000,0.0000,"Brownsville-Harlingen, TX",,,
15260,20241001,1.0036,0.0000,"Brunswick-St. Simons, GA",,,
15380,20241001,1.0398,0.0000,"Buffalo-Cheektowaga, NY",,,
15500,20241001,0.8797,0.0000,"Burlington, NC",,,
15540,20241001,0.9360,0.0000,"Burlington-South Burlington, VT",,,
15764,20241001,1.0171,0.0000,"Cambridge-Newton-Framingham, MA",,,
15804,20241001,1.0363,0.0000,"Camden, NJ",,,
15940,20241001,0.8000,0.0000,"Canton-Massillon, OH",,,
15980,20241001,0.9075,0.0000,"Cape Coral-Fort Myers, FL",,,
16020,20241001,0.8000,0.0000,"Cape Girardeau, MO-IL",,,
16180,20241001,0.8953,0.0000,"Carson City, NV",,,
16220,20241001,0.9097,0.0000,"Casper, WY",,,
16300,20241001,0.8483,0.0000,"Cedar Rapids, IA",,,
16540,20241001,1.0688,0.0000,"Chambersburg, PA",,,
16580,20241001,0.9010,0.0000,"Champaign-Urbana, IL",,,
16620,20241001,0.8000,0.0000,"Charleston, WV",,,
16700,20241001,0.8850,0.0000,"Charleston-North Charleston, SC",,,
16740,20241001,0.9368,0.0000,"Charlotte-Concord-Gastonia, NC-SC",,,
16820,20241001,0.9497,0.0000,"Charlottesville, VA",,,
16860,20241001,0.8345,0.0000,"Chattanooga, TN-GA",,,
16940,20241001,0.8830,0.0000,"Cheyenne, WY",,,
16984,20241001,1.0207,0.0000,"Chicago-Naperville-Schaumburg, IL",,,
17020,20241001,1.0346,0.0000,"Chico, CA",,,
17140,20241001,0.9331,0.0000,"Cincinnati, OH-KY-IN",,,
17300,20241001,0.8000,0.0000,"Clarksville, TN-KY",,,
17410,20241001,0.8699,0.0000,"Cleveland, OH",,,
17420,20241001,0.8546,0.0000,"Cleveland, TN",,,
17660,20241001,0.9208,0.0000,"Coeur d'Alene, ID",,,
17780,20241001,0.8715,0.0000,"College Station-Bryan, TX",,,
17820,20241001,0.9782,0.0000,"Colorado Springs, CO",,,
17860,20241001,0.8448,0.0000,"Columbia, MO",,,
17900,20241001,0.8586,0.0000,"Columbia, SC",,,
17980,20241001,0.8206,0.0000,"Columbus, GA-AL",,,
18020,20241001,1.0727,0.0000,"Columbus, IN",,,
18140,20241001,0.9471,0.0000,"Columbus, OH",,,
18580,20241001,0.9776,0.0000,"Corpus Christi, TX",,,
18700,20241001,1.0549,0.0000,"Corvallis, OR",,,
18880,20241001,0.9182,0.0000,"Crestview-Fort Walton Beach-Destin, FL",,,
19124,20241001,0.9673,0.0000,"Dallas-Plano-Irving, TX",,,
19140,20241001,0.8542,0.0000,"Dalton, GA",,,
19300,20241001,0.8217,0.0000,"Daphne-Fairhope-Foley, AL",,,
19340,20241001,0.8000,0.0000,"Davenport-Moline-Rock Island, IA-IL",,,
19430,20241001,0.9273,0.0000,"Dayton-Kettering-Beavercreek, OH",,,
19460,20241001,0.8000,0.0000,"Decatur, AL",,,
19500,20241001,0.8857,0.0000,"Decatur, IL",,,
19660,20241001,0.8552,0.0000,"Deltona-Daytona Beach-Ormond Beach, FL",,,
19740,20241001,0.9756,0.0000,"Denver-Aurora-Centennial, CO",,,
19780,20241001,0.8793,0.0000,"Des Moines-West Des Moines, IA",,,
19804,20241001,0.8922,0.0000,"Detroit-Dearborn-Livonia, MI",,,
20020,20241001,0.7551,0.0000,"Dothan, AL",,,
20100,20241001,1.1154,0.0000,"Dover, DE",,,
20220,20241001,0.8539,0.0000,"Dubuque, IA",,,
20260,20241001,0.9657,0.0000,"Duluth, MN-WI",,,
20500,20241001,0.9562,0.0000,"Durham-Chapel Hill, NC",,,
20580,20241001,0.8067,0.0000,"Eagle Pass, TX",,,
20740,20241001,0.9615,0.0000,"Eau Claire, WI",,,
20940,20241001,0.9065,0.0000,"El Centro, CA",,,
20994,20241001,1.0080,0.0000,"Elgin, IL",,,
21060,20241001,0.8501,0.0000,"Elizabethtown, KY",,,
21140,20241001,0.9339,0.0000,"Elkhart-Goshen, IN",,,
21300,20241001,0.8313,0.0000,"Elmira, NY",,,
21340,20241001,0.8257,0.0000,"El Paso, TX",,,
21420,20241001,0.8377,0.0000,"Enid, OK",,,
21500,20241001,0.8146,0.0000,"Erie, PA",,,
21660,20241001,1.1748,0.0000,"Eugene-Springfield, OR",,,
21780,20241001,0.9366,0.0000,"Evansville, IN",,,
21794,20241001,1.1412,0.0000,"Everett, WA",,,
21820,20241001,0.8770,0.0000,"Fairbanks-College, AK",,,
22020,20241001,0.8726,0.0000,"Fargo, ND-MN",,,
22140,20241001,0.9280,0.0000,"Farmington, NM",,,
22180,20241001,0.8793,0.0000,"Fayetteville, NC",,,
22220,20241001,0.8610,0.0000,"Fayetteville-Springdale-Rogers, AR",,,
22380,20241001,1.1305,0.0000,"Flagstaff, AZ",,,
22420,20241001,1.0365,0.0000,"Flint, MI",,,
22500,20241001,0.8230,0.0000,"Florence, SC",,,
22520,20241001,0.8000,0.0000,"Florence-Muscle Shoals, AL",,,
22540,20241001,0.8219,0.0000,"Fond du Lac, WI",,,
22660,20241001,0.9844,0.0000,"Fort Collins-Loveland, CO",,,
22744,20241001,1.0202,0.0000,"Fort Lauderdale-Pompano Beach-Sunrise, FL",,,
22900,20241001,0.8906,0.0000,"Fort Smith, AR-OK",,,
23060,20241001,1.0618,0.0000,"Fort Wayne, IN",,,
23104,20241001,0.9558,0.0000,"Fort Worth-Arlington-Grapevine, TX",,,
23224,20241001,0.9876,0.0000,"Frederick-Gaithersburg-Bethesda, MD",,,
23420,20241001,1.2148,0.0000,"Fresno, CA",,,
23460,20241001,0.8000,0.0000,"Gadsden, AL",,,
23540,20241001,0.9464,0.0000,"Gainesville, FL",,,
23580,20241001,0.9360,0.0000,"Gainesville, GA",,,
23900,20241001,1.0180,0.0000,"Gettysburg, PA",,,
24020,20241001,0.8479,0.0000,"Glens Falls, NY",,,
24140,20241001,0.9600,0.0000,"Goldsboro, NC",,,
24220,20241001,0.8000,0.0000,"Grand Forks, ND-MN",,,
24260,20241001,0.9579,0.0000,"Grand Island, NE",,,
24300,20241001,0.9237,0.0000,"Grand Junction, CO",,,
24340,20241001,0.8405,0.0000,"Grand Rapids-Wyoming-Kentwood, MI",,,
24420,20241001,1.0407,0.0000,"Grants Pass, OR",,,
24500,20241001,0.8688,0.0000,"Great Falls, MT",,,
24540,20241001,1.0378,0.0000,"Greeley, CO",,,
24580,20241001,0.9233,0.0000,"Green Bay, WI",,,
24660,20241001,0.8866,0.0000,"Greensboro-High Point, NC",,,
24780,20241001,0.8508,0.0000,"Greenville, NC",,,
24860,20241001,0.8832,0.0000,"Greenville-Anderson-Greer, SC",,,
25020,20241001,0.4448,0.0000,"Guayama, PR",,,
25060,20241001,0.8000,0.0000,"Gulfport-Biloxi, MS",,,
25180,20241001,0.8690,0.0000,"Hagerstown-Martinsburg, MD-WV",,,
25220,20241001,0.8000,0.0000,"Hammond, LA",,,
25260,20241001,1.1025,0.0000,"Hanford-Corcoran, CA",,,
25420,20241001,0.9095,0.0000,"Harrisburg-Carlisle, PA",,,
25500,20241001,0.9684,0.0000,"Harrisonburg, VA",,,
25540,20241001,1.0601,0.0000,"Hartford-West Hartford-East Hartford, CT",,,
25620,20241001,0.8000,0.0000,"Hattiesburg, MS",,,
25740,20241001,0.8000,0.0000,"Helena, MT",,,
25860,20241001,0.8474,0.0000,"Hickory-Lenoir-Morganton, NC",,,
25940,20241001,0.8000,0.0000,"Hilton Head Island-Bluffton-Port Royal, SC",,,
25980,20241001,0.8886,0.0000,"Hinesville, GA",,,
26140,20241001,0.8581,0.0000,"Homosassa Springs, FL",,,
26300,20241001,0.9013,0.0000,"Hot Springs, AR",,,
26380,20241001,0.7856,0.0000,"Houma-Bayou Cane-Thibodaux, LA",,,
26420,20241001,1.0189,0.0000,"Houston-Pasadena-The Woodlands, TX",,,
26580,20241001,0.8248,0.0000,"Huntington-Ashland, WV-KY-OH",,,
26620,20241001,0.8086,0.0000,"Huntsville, AL",,,
26820,20241001,0.8328,0.0000,"Idaho Falls, ID",,,
26900,20241001,0.9858,0.0000,"Indianapolis-Carmel-Greenwood, IN",,,
26980,20241001,0.9013,0.0000,"Iowa City, IA",,,
27060,20241001,0.9955,0.0000,"Ithaca, NY",,,
27100,20241001,0.8166,0.0000,"Jackson, MI",,,
27140,20241001,0.8299,0.0000,"Jackson, MS",,,
27180,20241001,0.8000,0.0000,"Jackson, TN",,,
27260,20241001,0.8739,0.0000,"Jacksonville, FL",,,
27340,20241001,0.7999,0.0000,"Jacksonville, NC",,,
27500,20241001,0.8962,0.0000,"Janesville-Beloit, WI",,,
27620,20241001,0.8000,0.0000,"Jefferson City, MO",,,
27740,20241001,0.8146,0.0000,"Johnson City, TN",,,
27780,20241001,0.8319,0.0000,"Johnstown, PA",,,
27860,20241001,0.8000,0.0000,"Jonesboro, AR",,,
27900,20241001,0.8000,0.0000,"Joplin, MO-KS",,,
27980,20241001,1.0818,0.0000,"Kahului-Wailuku, HI",,,
28020,20241001,0.9031,0.0000,"Kalamazoo-Portage, MI",,,
28100,20241001,0.8737,0.0000,"Kankakee, IL",,,
28140,20241001,0.9251,0.0000,"Kansas City, MO-KS",,,
28420,20241001,0.9535,0.0000,"Kennewick-Richland, WA",,,
28450,20241001,0.9374,0.0000,"Kenosha, WI",,,
28660,20241001,0.9580,0.0000,"Killeen-Temple, TX",,,
28700,20241001,0.8216,0.0000,"Kingsport-Bristol, TN-VA",,,
28740,20241001,1.0941,0.0000,"Kingston, NY",,,
28880,20241001,1.2238,0.0000,"Kiryas Joel-Poughkeepsie-Newburgh, NY",,,
28940,20241001,0.8000,0.0000,"Knoxville, TN",,,
29020,20241001,1.0078,0.0000,"Kokomo, IN",,,
29100,20241001,0.9549,0.0000,"La Crosse-Onalaska, WI-MN",,,
29180,20241001,0.8000,0.0000,"Lafayette, LA",,,
29200,20241001,0.9584,0.0000,"Lafayette-West Lafayette, IN",,,
29340,20241001,0.8000,0.0000,"Lake Charles, LA",,,
29404,20241001,0.9791,0.0000,"Lake County, IL",,,
29414,20241001,0.9077,0.0000,"Lake County-Porter County-Jasper County, IN",,,
29420,20241001,0.9486,0.0000,"Lake Havasu City-Kingman, AZ",,,
29460,20241001,0.8492,0.0000,"Lakeland-Winter Haven, FL",,,
29484,20241001,1.1150,0.0000,"Lakewood-New Brunswick, NJ",,,
29540,20241001,0.9099,0.0000,"Lancaster, PA",,,
29620,20241001,0.9104,0.0000,"Lansing-East Lansing, MI",,,
29700,20241001,0.8000,0.0000,"Laredo, TX",,,
29740,20241001,0.8955,0.0000,"Las Cruces, NM",,,
29820,20241001,1.1083,0.0000,"Las Vegas-Henderson-North Las Vegas, NV",,,
29940,20241001,0.8688,0.0000,"Lawrence, KS",,,
30020,20241001,0.8001,0.0000,"Lawton, OK",,,
30140,20241001,1.0015,0.0000,"Lebanon, PA",,,
30300,20241001,0.9458,0.0000,"Lewiston, ID-WA",,,
30340,20241001,0.8753,0.0000,"Lewiston-Auburn, ME",,,
30460,20241001,0.9853,0.0000,"Lexington-Fayette, KY",,,
30500,20241001,0.9231,0.0000,"Lexington Park, MD",,,
30620,20241001,0.8961,0.0000,"Lima, OH",,,
30700,20241001,0.9784,0.0000,"Lincoln, NE",,,
30780,20241001,0.8721,0.0000,"Little Rock-North Little Rock-Conway, AR",,,
30860,20241001,0.9260,0.0000,"Logan, UT-ID",,,
30980,20241001,0.9549,0.0000,"Longview, TX",,,
31020,20241001,1.1634,0.0000,"Longview-Kelso, WA",,,
31084,20241001,1.2969,0.0000,"Los Angeles-Long Beach-Glendale, CA",,,
31140,20241001,0.9068,0.0000,"Louisville/Jefferson County, KY-IN",,,
31180,20241001,0.8241,0.0000,"Lubbock, TX",,,
31340,20241001,0.8000,0.0000,"Lynchburg, VA",,,
31420,20241001,0.8194,0.0000,"Macon-Bibb County, GA",,,
31540,20241001,0.9586,0.0000,"Madison, WI",,,
31700,20241001,0.9638,0.0000,"Manchester-Nashua, NH",,,
31740,20241001,0.8136,0.0000,"Manhattan, KS",,,
31860,20241001,1.0082,0.0000,"Mankato, MN",,,
31900,20241001,1.0038,0.0000,"Mansfield, OH",,,
31924,20241001,1.0382,0.0000,"Marietta, GA",,,
32420,20241001,0.3902,0.0000,"Mayaguez, PR",,,
32580,20241001,0.8000,0.0000,"McAllen-Edinburg-Mission, TX",,,
32780,20241001,1.0745,0.0000,"Medford, OR",,,
32820,20241001,0.8365,0.0000,"Memphis, TN-MS-AR",,,
32900,20241001,1.3213,0.0000,"Merced, CA",,,
33124,20241001,0.9717,0.0000,"Miami-Miami Beach-Kendall, FL",,,
33140,20241001,0.8973,0.0000,"Michigan City-La Porte, IN",,,
33220,20241001,0.9217,0.0000,"Midland, MI",,,
33260,20241001,0.8401,0.0000,"Midland, TX",,,
33340,20241001,0.9569,0.0000,"Milwaukee-Waukesha, WI",,,
33460,20241001,1.0563,0.0000,"Minneapolis-St. Paul-Bloomington, MN-WI",,,
33500,20241001,0.8470,0.0000,"Minot, ND",,,
33540,20241001,0.9128,0.0000,"Missoula, MT",,,
33660,20241001,0.8285,0.0000,"Mobile, AL",,,
33700,20241001,1.2688,0.0000,"Modesto, CA",,,
33740,20241001,0.8374,0.0000,"Monroe, LA",,,
33780,20241001,0.9061,0.0000,"Monroe, MI",,,
33860,20241001,0.8475,0.0000,"Montgomery, AL",,,
33874,20241001,0.9722,0.0000,"Montgomery County-Bucks County-Chester County, PA",,,
34060,20241001,0.8000,0.0000,"Morgantown, WV",,,
34100,20241001,0.8000,0.0000,"Morristown, TN",,,
34580,20241001,0.9762,0.0000,"Mount Vernon-Anacortes, WA",,,
34620,20241001,0.9331,0.0000,"Muncie, IN",,,
34740,20241001,0.9086,0.0000,"Muskegon-Norton Shores, MI",,,
34820,20241001,0.8221,0.0000,"Myrtle Beach-Conway-North Myrtle Beach, SC",,,
34900,20241001,1.4514,0.0000,"Napa, CA",,,
34940,20241001,0.8832,0.0000,"Naples-Marco Island, FL",,,
34980,20241001,0.9359,0.0000,"Nashville-Davidson--Murfreesboro--Franklin, TN",,,
35004,20241001,1.2671,0.0000,"Nassau County-Suffolk County, NY",,,
35084,20241001,1.1025,0.0000,"Newark, NJ",,,
35300,20241001,1.0847,0.0000,"New Haven, CT",,,
35380,20241001,0.8179,0.0000,"New Orleans-Metairie, LA",,,
35614,20241001,1.3138,0.0000,"New York-Jersey City-White Plains, NY-NJ",,,
35660,20241001,0.8196,0.0000,"Niles, MI",,,
35840,20241001,0.9375,0.0000,"North Port-Bradenton-Sarasota, FL",,,
35980,20241001,1.0305,0.0000,"Norwich-New London-Willimantic, CT",,,
36084,20241001,1.8041,0.0000,"Oakland-Fremont-Berkeley, CA",,,
36100,20241001,0.8877,0.0000,"Ocala, FL",,,
36220,20241001,0.8137,0.0000,"Odessa, TX",,,
36260,20241001,0.9166,0.0000,"Ogden, UT",,,
36420,20241001,0.8966,0.0000,"Oklahoma City, OK",,,
36500,20241001,1.1058,0.0000,"Olympia-Lacey-Tumwater, WA",,,
36540,20241001,0.9918,0.0000,"Omaha, NE-IA",,,
36740,20241001,0.9613,0.0000,"Orlando-Kissimmee-Sanford, FL",,,
36780,20241001,0.9160,0.0000,"Oshkosh-Neenah, WI",,,
36980,20241001,0.8515,0.0000,"Owensboro, KY",,,
37100,20241001,1.2432,0.0000,"Oxnard-Thousand Oaks-Ventura, CA",,,
37140,20241001,0.8572,0.0000,"Paducah, KY-IL",,,
37340,20241001,0.8723,0.0000,"Palm Bay-Melbourne-Titusville, FL",,,
37460,20241001,0.9019,0.0000,"Panama City-Panama City Beach, FL",,,
37620,20241001,0.8000,0.0000,"Parkersburg-Vienna, WV",,,
37860,20241001,0.8000,0.0000,"Pensacola-Ferry Pass-Brent, FL",,,
37900,20241001,0.8197,0.0000,"Peoria, IL",,,
37964,20241001,1.0614,0.0000,"Philadelphia, PA",,,
38060,20241001,1.0443,0.0000,"Phoenix-Mesa-Chandler, AZ",,,
38240,20241001,0.8000,0.0000,"Pinehurst-Southern Pines, NC",,,
38300,20241001,0.8361,0.0000,"Pittsburgh, PA",,,
38340,20241001,1.0111,0.0000,"Pittsfield, MA",,,
38540,20241001,0.9262,0.0000,"Pocatello, ID",,,
38660,20241001,0.3867,0.0000,"Ponce, PR",,,
38860,20241001,0.9535,0.0000,"Portland-South Portland, ME",,,
38900,20241001,1.1875,0.0000,"Portland-Vancouver-Hillsboro, OR-WA",,,
38940,20241001,0.9130,0.0000,"Port St. Lucie, FL",,,
39150,20241001,1.0154,0.0000,"Prescott Valley-Prescott, AZ",,,
39300,20241001,0.9956,0.0000,"Providence-Warwick, RI-MA",,,
39340,20241001,0.9355,0.0000,"Provo-Orem-Lehi, UT",,,
39380,20241001,1.0084,0.0000,"Pueblo, CO",,,
39460,20241001,0.8931,0.0000,"Punta Gorda, FL",,,
39540,20241001,0.9769,0.0000,"Racine-Mount Pleasant, WI",,,
39580,20241001,0.9393,0.0000,"Raleigh-Cary, NC",,,
39660,20241001,0.9222,0.0000,"Rapid City, SD",,,
39740,20241001,0.9411,0.0000,"Reading, PA",,,
39820,20241001,1.3329,0.0000,"Redding, CA",,,
39900,20241001,0.8946,0.0000,"Reno, NV",,,
40060,20241001,0.8752,0.0000,"Richmond, VA",,,
40140,20241001,1.2101,0.0000,"Riverside-San Bernardino-Ontario, CA",,,
40220,20241001,0.8323,0.0000,"Roanoke, VA",,,
40340,20241001,1.0209,0.0000,"Rochester, MN",,,
40380,20241001,0.9073,0.0000,"Rochester, NY",,,
40420,20241001,0.9458,0.0000,"Rockford, IL",,,
40484,20241001,0.9840,0.0000,"Rockingham County-Strafford County, NH",,,
40580,20241001,0.8570,0.0000,"Rocky Mount, NC",,,
40660,20241001,0.8590,0.0000,"Rome, GA",,,
40900,20241001,1.6231,0.0000,"Sacramento-Roseville-Folsom, CA",,,
40980,20241001,0.9031,0.0000,"Saginaw, MI",,,
41060,20241001,0.9706,0.0000,"St. Cloud, MN",,,
41100,20241001,0.9566,0.0000,"St. George, UT",,,
41140,20241001,0.8681,0.0000,"St. Joseph, MO-KS",,,
41180,20241001,0.9562,0.0000,"St. Louis, MO-IL",,,
41304,20241001,0.8895,0.0000,"St. Petersburg-Clearwater-Largo, FL",,,
41420,20241001,1.1559,0.0000,"Salem, OR",,,
41500,20241001,1.6478,0.0000,"Salinas, CA",,,
41540,20241001,0.8757,0.0000,"Salisbury, MD",,,
41620,20241001,0.9295,0.0000,"Salt Lake City-Murray, UT",,,
41660,20241001,0.8000,0.0000,"San Angelo, TX",,,
41700,20241001,0.8532,0.0000,"San Antonio-New Braunfels, TX",,,
41740,20241001,1.2390,0.0000,"San Diego-Chula Vista-Carlsbad, CA",,,
41780,20241001,0.8000,0.0000,"Sandusky, OH",,,
41884,20241001,1.8075,0.0000,"San Francisco-San Mateo-Redwood City, CA",,,
41940,20241001,1.8713,0.0000,"San Jose-Sunnyvale-Santa Clara, CA",,,
41980,20241001,0.4112,0.0000,"San Juan-Bayamon-Caguas, PR",,,
42020,20241001,1.2594,0.0000,"San Luis Obispo-Paso Robles, CA",,,
42034,20241001,1.7547,0.0000,"San Rafael, CA",,,
42100,20241001,1.6907,0.0000,"Santa Cruz-Watsonville, CA",,,
42140,20241001,1.0738,0.0000,"Santa Fe, NM",,,
42200,20241001,1.3828,0.0000,"Santa Maria-Santa Barbara, CA",,,
42220,20241001,1.7347,0.0000,"Santa Rosa-Petaluma, CA",,,
42340,20241001,0.8339,0.0000,"Savannah, GA",,,
42540,20241001,0.9244,0.0000,"Scranton--Wilkes-Barre, PA",,,
42644,20241001,1.2108,0.0000,"Seattle-Bellevue-Kent, WA",,,
42680,20241001,0.8470,0.0000,"Sebastian-Vero Beach-West Vero Corridor, FL",,,
42700,20241001,0.8884,0.0000,"Sebring, FL",,,
43100,20241001,0.9548,0.0000,"Sheboygan, WI",,,
43300,20241001,0.8606,0.0000,"Sherman-Denison, TX",,,
43340,20241001,0.8474,0.0000,"Shreveport-Bossier City, LA",,,
43420,20241001,0.8730,0.0000,"Sierra Vista-Douglas, AZ",,,
43580,20241001,0.8801,0.0000,"Sioux City, IA-NE-SD",,,
43620,20241001,0.8000,0.0000,"Sioux Falls, SD-MN",,,
43640,20241001,0.8328,0.0000,"Slidell-Mandeville-Covington, LA",,,
43780,20241001,1.0000,0.0000,"South Bend-Mishawaka, IN-MI",,,
43900,20241001,0.8686,0.0000,"Spartanburg, SC",,,
44060,20241001,1.0772,0.0000,"Spokane-Spokane Valley, WA",,,
44100,20241001,0.9126,0.0000,"Springfield, IL",,,
44140,20241001,0.9440,0.0000,"Springfield, MA",,,
44180,20241001,0.8000,0.0000,"Springfield, MO",,,
44220,20241001,0.8793,0.0000,"Springfield, OH",,,
44300,20241001,1.1877,0.0000,"State College, PA",,,
44420,20241001,0.8916,0.0000,"Staunton-Stuarts Draft, VA",,,
44700,20241001,1.5628,0.0000,"Stockton-Lodi, CA",,,
44940,20241001,0.8608,0.0000,"Sumter, SC",,,
45060,20241001,0.9537,0.0000,"Syracuse, NY",,,
45104,20241001,1.2513,0.0000,"Tacoma-Lakewood, WA",,,
45220,20241001,0.8000,0.0000,"Tallahassee, FL",,,
45294,20241001,0.8986,0.0000,"Tampa, FL",,,
45460,20241001,0.8812,0.0000,"Terre Haute, IN",,,
