cbsa,effectiveDate,geographicWageIndex,name,imputedFloorWageIndex,reclassifiedWageIndex,ruralFloorWageIndex,size
41884,20231001,1.9026,"San Francisco-San Mateo-Redwood City, CA",,,,
41900,20231001,0.3957,"San Germ�n, PR",,,,
41940,20231001,1.9224,"San Jose-Sunnyvale-Santa Clara, CA",,,,
41980,20231001,0.3719,"San Juan-Bayam�n-Caguas, PR",,,,
42020,20231001,1.3257,"San Luis Obispo-Paso Robles, CA",,,,
42034,20231001,1.8456,"San Rafael, CA",,,,
42100,20231001,1.7797,"Santa Cruz-Watsonville, CA",,,,
42140,20231001,1.0415,"Santa Fe, NM",,,,
42200,20231001,1.4556,"Santa Maria-Santa Barbara, CA",,,,
42220,20231001,1.7664,"Santa Rosa-Petaluma, CA",,,,
42340,20231001,0.8218,"Savannah, GA",,,,
42540,20231001,0.8301,"Scranton--Wilkes-Barre, PA",,,,
42644,20231001,1.1802,"Seattle-Bellevue-Kent, WA",,,,
42680,20231001,0.7886,"Sebastian-Vero Beach, FL",,,,
42700,20231001,0.8353,"Sebring-Avon Park, FL",,,,
43100,20231001,0.9635,"Sheboygan, WI",,,,
43300,20231001,0.8297,"Sherman-Denison, TX",,,,
43340,20231001,0.8029,"Shreveport-Bossier City, LA",,,,
43420,20231001,0.8202,"Sierra Vista-Douglas, AZ",,,,
43580,20231001,0.8736,"Sioux City, IA-NE-SD",,,,
43620,20231001,0.8061,"Sioux Falls, SD",,,,
43780,20231001,0.9395,"South Bend-Mishawaka, IN-MI",,,,
43900,20231001,0.8926,"Spartanburg, SC",,,,
44060,20231001,1.0893,"Spokane-Spokane Valley, WA",,,,
44100,20231001,0.9157,"Springfield, IL",,,,
44140,20231001,0.9510,"Springfield, MA",,,,
44180,20231001,0.7597,"Springfield, MO",,,,
44220,20231001,0.8194,"Springfield, OH",,,,
44300,20231001,1.0333,"State College, PA",,,,
44420,20231001,0.8909,"Staunton, VA",,,,
44700,20231001,1.6114,"Stockton, CA",,,,
44940,20231001,0.7583,"Sumter, SC",,,,
45060,20231001,1.0008,"Syracuse, NY",,,,
45104,20231001,1.1828,"Tacoma-Lakewood, WA",,,,
45220,20231001,0.7948,"Tallahassee, FL",,,,
45300,20231001,0.8791,"Tampa-St. Petersburg-Clearwater, FL",,,,
45460,20231001,0.8577,"Terre Haute, IN",,,,
45500,20231001,0.8976,"Texarkana, TX-AR",,,,
45540,20231001,0.7549,"The Villages, FL",,,,
45780,20231001,0.8494,"Toledo, OH",,,,
45820,20231001,0.8228,"Topeka, KS",,,,
45940,20231001,1.0212,"Trenton-Princeton, NJ",,,,
46060,20231001,0.8551,"Tucson, AZ",,,,
46140,20231001,0.8230,"Tulsa, OK",,,,
46220,20231001,0.7978,"Tuscaloosa, AL",,,,
46300,20231001,0.8696,"Twin Falls, ID",,,,
46340,20231001,0.8484,"Tyler, TX",,,,
46520,20231001,1.3098,"Urban Honolulu, HI",,,,
46540,20231001,0.8789,"Utica-Rome, NY",,,,
46660,20231001,0.6819,"Valdosta, GA",,,,
46700,20231001,1.9686,"Vallejo, CA",,,,
47020,20231001,0.8139,"Victoria, TX",,,,
47220,20231001,0.9952,"Vineland-Bridgeton, NJ",,,,
47260,20231001,0.8712,"Virginia Beach-Norfolk-Newport News, VA-NC",,,,
47300,20231001,0.9250,"Visalia, CA",,,,
47380,20231001,0.9172,"Waco, TX",,,,
47460,20231001,1.0359,"Walla Walla, WA",,,,
47580,20231001,0.7632,"Warner Robins, GA",,,,
47664,20231001,0.9008,"Warren-Troy-Farmington Hills, MI",,,,
47894,20231001,1.0242,"Washington-Arlington-Alexandria, DC-VA-MD-WV",,,,
47940,20231001,0.7888,"Waterloo-Cedar Falls, IA",,,,
48060,20231001,0.9000,"Watertown-Fort Drum, NY",,,,
48140,20231001,0.8599,"Wausau-Weston, WI",,,,
48260,20231001,0.7168,"Weirton-Steubenville, WV-OH",,,,
48300,20231001,0.9550,"Wenatchee, WA",,,,
48424,20231001,0.9036,"West Palm Beach-Boca Raton-Boynton Beach, FL",,,,
48540,20231001,0.6761,"Wheeling, WV-OH",,,,
48620,20231001,0.8234,"Wichita, KS",,,,
48660,20231001,0.8835,"Wichita Falls, TX",,,,
48700,20231001,0.8518,"Williamsport, PA",,,,
48864,20231001,1.0530,"Wilmington, DE-MD-NJ",,,,
48900,20231001,0.8623,"Wilmington, NC",,,,
49020,20231001,0.8738,"Winchester, VA-WV",,,,
49180,20231001,0.9571,"Winston-Salem, NC",,,,
49340,20231001,1.0734,"Worcester, MA-CT",,,,
49420,20231001,0.9220,"Yakima, WA",,,,
49500,20231001,0.3104,"Yauco, PR",,,,
49620,20231001,0.9811,"York-Hanover, PA",,,,
49660,20231001,0.7533,"Youngstown-Warren-Boardman, OH-PA",,,,
49700,20231001,1.5063,"Yuba City, CA",,,,
49740,20231001,0.9903,"Yuma, AZ",,,,
