cbsa,effectiveDate,geographicWageIndex,name,imputedFloorWageIndex,reclassifiedWageIndex,ruralFloorWageIndex,size
16740,20171001,0.9115,"Charlotte-Concord-Gastonia, NC",,,,
16820,20171001,0.9453,"Charlottesville, VA",,,,
16860,20171001,0.8636,"Chattanooga, TN-GA",,,,
16940,20171001,0.9489,"Cheyenne, WY",,,,
16974,20171001,1.0460,Chicago-Naperville-Arlington H,,,,
17020,20171001,1.1646,"Chico, CA",,,,
17140,20171001,0.9387,"Cincinnati, OH-KY-IN",,,,
17300,20171001,0.7361,"Clarksville, TN-KY",,,,
17420,20171001,0.7485,"Cleveland, TN",,,,
17460,20171001,0.9183,"Cleveland-Elyria, OH",,,,
17660,20171001,0.9742,"Coeur d'Alene, ID",,,,
17780,20171001,0.8958,"College Station-Bryan, TX",,,,
17820,20171001,1.0060,"Colorado Springs, CO",,,,
17860,20171001,0.8234,"Columbia, MO",,,,
17900,20171001,0.8266,"Columbia, SC",,,,
17980,20171001,0.8254,"Columbus, GA-AL",,,,
18020,20171001,0.9799,"Columbus, IN",,,,
18140,20171001,0.9605,"Columbus, OH",,,,
18580,20171001,0.8575,"Corpus Christi, TX",,,,
18700,20171001,1.0731,"Corvallis, OR",,,,
18880,20171001,0.8888,Crestview-Fort Walton Beach-De,,,,
19060,20171001,0.7417,"Cumberland, MD-WV",,,,
19124,20171001,0.9895,"Dallas-Plano-Irving, TX",,,,
19140,20171001,0.8338,"Dalton, GA",,,,
19180,20171001,0.9327,"Danville, IL",,,,
19300,20171001,0.7246,"Daphne-Fairhope-Foley, AL",,,,
19340,20171001,0.9466,"Davenport-Moline-Rock Island,",,,,
19380,20171001,0.9023,"Dayton, OH",,,,
19460,20171001,0.6782,"Decatur, AL",,,,
19500,20171001,0.8054,"Decatur, IL",,,,
19660,20171001,0.8014,Deltona-Daytona Beach-Ormond B,,,,
19740,20171001,1.0334,"Denver-Aurora-Lakewood, CO",,,,
19780,20171001,0.9384,"Des Moines-West Des Moines, IA",,,,
19804,20171001,0.9016,"Detroit-Dearborn-Livonia, MI",,,,
20020,20171001,0.6776,"Dothan, AL",,,,
20100,20171001,1.0234,"Dover, DE",,,,
20220,20171001,0.8571,"Dubuque, IA",,,,
20260,20171001,1.0098,"Duluth, MN-WI",,,,
20500,20171001,0.9702,"Durham-Chapel Hill, NC",,,,
20524,20171001,1.1330,"Dutchess County-Putnam County,",,,,
20700,20171001,0.9175,"East Stroudsburg, PA",,,,
20740,20171001,0.9727,"Eau Claire, WI",,,,
20940,20171001,0.8690,"El Centro, CA",,,,
20994,20171001,1.0323,"Elgin, IL",,,,
21060,20171001,0.7004,"Elizabethtown-Fort Knox, KY",,,,
21140,20171001,0.9301,"Elkhart-Goshen, IN",,,,
21300,20171001,0.8794,"Elmira, NY",,,,
21340,20171001,0.7979,"El Paso, TX",,,,
21420,20171001,0.8673,"Enid, OK",,,,
21500,20171001,0.8024,"Erie, PA",,,,
21660,20171001,1.1640,"Eugene, OR",,,,
21780,20171001,0.8967,"Evansville, IN-KY",,,,
21820,20171001,1.0667,"Fairbanks, AK",,,,
22020,20171001,0.7848,"Fargo, ND-MN",,,,
22140,20171001,0.9334,"Farmington, NM",,,,
22180,20171001,0.8250,"Fayetteville, NC",,,,
22220,20171001,0.8458,Fayetteville-Springdale-Rogers,,,,
22380,20171001,1.1723,"Flagstaff, AZ",,,,
22420,20171001,1.1258,"Flint, MI",,,,
22500,20171001,0.7741,"Florence, SC",,,,
22520,20171001,0.6916,"Florence-Muscle Shoals, AL",,,,
22540,20171001,0.8963,"Fond du Lac, WI",,,,
22660,20171001,1.0368,"Fort Collins, CO",,,,
22744,20171001,0.9771,Fort Lauderdale-Pompano Beach-,,,,
22900,20171001,0.7339,"Fort Smith, AR-OK",,,,
23060,20171001,0.8813,"Fort Wayne, IN",,,,
23104,20171001,0.9485,"Fort Worth-Arlington, TX",,,,
23420,20171001,1.1097,"Fresno, CA",,,,
23460,20171001,0.7157,"Gadsden, AL",,,,
23540,20171001,1.0124,"Gainesville, FL",,,,
23580,20171001,0.9124,"Gainesville, GA",,,,
23844,20171001,0.9357,"Gary, IN",,,,
23900,20171001,1.0372,"Gettysburg, PA",,,,
24020,20171001,0.8042,"Glens Falls, NY",,,,
24140,20171001,0.8721,"Goldsboro, NC",,,,
24220,20171001,0.7274,"Grand Forks, ND-MN",,,,
24260,20171001,0.8766,"Grand Island, NE",,,,
24300,20171001,0.9298,"Grand Junction, CO",,,,
24340,20171001,0.9200,"Grand Rapids-Wyoming, MI",,,,
24420,20171001,1.0603,"Grants Pass, OR",,,,
24500,20171001,0.7770,"Great Falls, MT",,,,
24540,20171001,0.9153,"Greeley, CO",,,,
24580,20171001,0.9482,"Green Bay, WI",,,,
24660,20171001,0.8503,"Greensboro-High Point, NC",,,,
24780,20171001,0.9351,"Greenville, NC",,,,
24860,20171001,0.9375,"Greenville-Anderson-Mauldin, S",,,,
25020,20171001,0.3523,"Guayama, PR",,,,
25060,20171001,0.7635,"Gulfport-Biloxi-Pascagoula, MS",,,,
25180,20171001,0.8895,"Hagerstown-Martinsburg, MD-WV",,,,
25220,20171001,0.8627,"Hammond, LA",,,,
25260,20171001,1.1158,"Hanford-Corcoran, CA",,,,
25420,20171001,0.9380,"Harrisburg-Carlisle, PA",,,,
25500,20171001,0.8955,"Harrisonburg, VA",,,,
25540,20171001,1.0889,Hartford-West Hartford-East Ha,,,,
25620,20171001,0.7916,"Hattiesburg, MS",,,,
25860,20171001,0.8545,"Hickory-Lenoir-Morganton, NC",,,,
25940,20171001,0.8536,Hilton Head Island-Bluffton-Be,,,,
25980,20171001,0.8615,"HINESVILLE, GA",,,,
26140,20171001,0.6952,"Homosassa Springs, FL",,,,
26300,20171001,0.8461,"Hot Springs, AR",,,,
26380,20171001,0.7138,"Houma-Thibodaux, LA",,,,
26420,20171001,0.9687,Houston-The Woodlands-Sugar La,,,,
26580,20171001,0.8535,"Huntington-Ashland, WV-KY-OH",,,,
26620,20171001,0.8468,"Huntsville, AL",,,,
26820,20171001,0.8990,"Idaho Falls, ID",,,,
26900,20171001,1.0234,"Indianapolis-Carmel-Anderson,",,,,
26980,20171001,0.9542,"Iowa City, IA",,,,
27060,20171001,0.9455,"Ithaca, NY",,,,
27100,20171001,0.8992,"Jackson, MI",,,,
27140,20171001,0.7902,"Jackson, MS",,,,
27180,20171001,0.7267,"Jackson, TN",,,,
27260,20171001,0.9078,"Jacksonville, FL",,,,
27340,20171001,0.7428,"Jacksonville, NC",,,,
27500,20171001,0.8680,"Janesville-Beloit, WI",,,,
27620,20171001,0.8538,"Jefferson City, MO",,,,
27740,20171001,0.7235,"Johnson City, TN",,,,
